,員工滿意度,雇主評分,工作項目,每月工作時數,工作年資,工傷紀錄,在職中,近5年升遷,職務,薪資
11131,0.91,0.6,4,235,4,1,0,0,行銷,低
11132,0.75,0.6,4,186,10,1,0,0,行銷,低
11133,0.61,0.89,3,242,10,0,0,0,業務,高
11134,0.47,0.79,3,284,10,0,0,0,業務,低
11135,0.22,0.7,2,274,10,0,0,0,業務,高
11136,0.5,0.48,4,130,10,0,0,0,業務,高
11137,0.56,0.87,3,146,10,0,0,0,業務,低
11138,0.84,0.85,4,207,10,0,0,0,業務,低
11139,0.69,0.72,4,210,2,1,0,0,業務,高
11140,0.53,0.64,3,143,2,0,0,0,業務,低
11141,0.17,0.57,4,116,3,0,0,0,業務,中
11142,0.48,0.71,2,162,3,1,0,0,業務,高
11143,0.94,0.51,3,242,3,0,0,0,業務,中
11144,0.77,0.89,4,153,7,0,0,0,業務,中
11145,1,0.72,5,194,7,1,0,0,業務,中
11146,0.49,0.65,4,233,7,0,0,0,業務,中
11147,0.93,0.73,4,283,7,0,0,0,業務,高
11148,0.38,0.43,3,188,7,0,0,0,業務,中
11149,0.6,0.54,4,182,6,0,0,0,業務,中
11150,0.5,0.82,2,286,6,0,0,0,業務,中
11151,0.97,0.55,5,212,6,0,0,0,業務,高
11152,0.93,0.95,5,176,6,0,0,1,財務會計,中
11153,0.5,1,5,264,8,0,0,1,財務會計,高
11154,0.52,0.84,3,261,8,0,0,1,財務會計,低
11155,0.5,0.71,4,163,8,0,0,1,人力資源,中
11156,0.55,0.4,3,139,8,0,0,1,人力資源,中
11157,0.95,0.84,3,261,8,1,0,1,人力資源,中
11158,0.48,0.42,2,275,6,1,0,1,人力資源,中
11159,0.51,0.39,5,132,6,1,0,1,技術員,低
11160,0.96,0.48,3,202,6,0,0,0,技術員,低
11161,0.97,0.84,4,177,6,0,0,0,技術員,低
11162,0.97,0.66,5,234,6,0,0,0,技術員,低
11163,0.71,0.54,4,188,6,0,0,0,技術員,低
11164,0.82,0.49,5,203,6,0,0,0,技術員,低
11165,0.57,1,4,227,10,0,0,0,技術員,低
11166,0.48,0.93,3,150,10,0,0,0,技術員,低
11167,0.71,0.64,3,267,3,0,0,0,技術員,低
11168,0.63,0.61,5,186,10,0,0,0,技術員,低
11169,0.99,0.84,4,142,10,0,0,0,技術員,高
11170,0.79,0.83,3,126,10,1,0,0,技術支援,低
11171,0.65,0.85,4,201,10,0,0,0,技術支援,低
11172,0.7,0.85,4,142,2,0,0,0,技術支援,低
11173,0.99,0.94,4,167,4,0,0,0,技術支援,低
11174,0.65,0.62,4,258,2,0,0,0,技術支援,高
11175,0.92,0.85,3,207,2,0,0,0,技術支援,低
11176,0.24,0.5,4,282,4,1,0,0,技術支援,低
11177,0.39,0.89,3,188,5,0,0,0,技術支援,低
11178,0.82,0.85,3,214,2,0,0,0,技術支援,高
11179,0.78,0.89,4,272,2,0,0,0,技術支援,低
11180,0.62,0.79,3,259,3,0,0,0,技術支援,中
11181,0.6,0.61,5,191,2,1,0,0,技術員,高
11182,0.49,0.57,3,192,3,0,0,0,技術員,中
11183,0.82,0.82,3,164,3,0,0,0,技術員,高
11184,0.48,0.81,4,149,2,0,0,0,經理,中
11185,0.69,0.56,4,149,3,0,0,0,資訊科技,中
11186,0.4,0.89,2,165,3,0,0,0,資訊科技,中
11187,0.72,0.8,3,222,3,0,0,0,資訊科技,中
11188,0.75,0.84,5,222,3,1,0,0,資訊科技,中
11189,0.5,0.77,3,265,3,0,0,0,資訊科技,中
11190,0.78,0.5,5,247,4,0,0,0,產品管理,中
11191,0.76,0.45,4,147,2,0,0,0,產品管理,中
11192,0.94,0.52,3,273,3,0,0,0,產品管理,高
11193,0.24,0.94,6,144,4,0,0,0,產品管理,低
11194,0.99,0.66,3,181,2,0,0,0,資訊科技,中
11195,0.67,0.64,3,198,2,1,0,0,經理,中
11196,0.76,0.57,5,255,4,0,0,0,經理,中
11197,0.76,0.77,4,169,10,0,0,0,經理,中
11198,0.55,0.64,4,201,10,1,0,0,經理,中
11199,0.74,0.6,4,274,10,1,0,0,經理,中
11200,0.81,0.85,4,134,10,1,0,0,經理,中
11201,0.98,0.67,3,190,10,0,0,0,資訊科技,中
11202,0.98,0.98,4,170,10,0,0,0,資訊科技,中
11203,0.58,0.91,3,154,10,0,0,0,產品管理,高
11204,0.18,0.75,3,142,2,0,0,0,產品管理,低
11205,0.57,0.67,5,235,2,0,0,0,產品管理,低
11206,0.7,0.62,3,110,3,0,0,0,產品管理,低
11207,0.49,0.77,3,211,3,0,0,0,資訊科技,高
11208,0.7,0.56,4,214,3,0,0,1,經理,中
11209,0.16,0.93,5,210,7,0,0,1,經理,中
11210,0.58,0.59,3,207,7,0,0,1,經理,中
11211,0.66,0.57,4,161,7,0,0,1,經理,中
11212,0.51,0.55,2,102,7,0,0,1,經理,中
11213,0.48,0.84,4,186,7,0,0,1,經理,中
11214,0.56,0.71,3,211,6,0,0,1,行銷,低
11215,0.81,0.62,3,240,6,0,0,1,業務,低
11216,0.57,0.7,4,237,6,0,0,0,財務會計,低
11217,0.66,0.53,3,164,6,0,0,0,技術支援,低
11218,0.22,0.91,6,222,8,0,0,0,技術員,低
11219,0.96,0.71,3,205,8,1,0,0,經理,中
11220,0.87,0.88,4,140,8,0,0,0,行銷,中
11221,0.61,0.42,2,103,8,0,0,0,行銷,中
11222,0.66,0.85,3,178,8,1,0,0,行銷,中
11223,0.9,0.51,4,137,6,0,0,0,業務,中
11224,0.64,0.67,3,143,6,0,0,0,業務,中
11225,0.76,0.82,4,170,6,0,0,0,業務,中
11226,0.97,0.41,5,135,6,0,0,0,業務,中
11227,0.69,0.76,3,174,6,0,0,0,業務,中
11228,0.98,0.55,3,166,6,1,0,0,業務,中
11229,0.18,0.61,5,174,6,0,0,0,業務,中
11230,0.62,0.91,3,251,10,0,0,0,業務,中
11231,0.29,0.37,6,187,10,1,0,0,業務,高
11232,0.87,0.48,5,170,3,0,0,0,業務,低
11233,0.91,0.64,3,241,10,0,0,0,業務,中
11234,0.53,0.79,3,221,10,1,0,0,業務,中
11235,0.69,0.73,4,257,10,1,0,0,業務,中
11236,0.14,0.58,4,275,10,0,0,0,業務,中
11237,0.7,0.77,4,245,2,0,0,0,業務,低
11238,0.77,0.75,6,246,6,0,0,0,業務,低
11239,0.77,0.76,6,263,6,0,0,0,業務,低
11240,0.76,0.99,3,133,4,0,0,0,業務,低
11241,0.66,0.49,4,157,3,0,0,0,業務,低
11242,0.5,0.95,3,198,4,0,0,0,財務會計,低
11243,0.57,0.9,5,145,3,0,0,0,財務會計,低
11244,0.97,0.62,6,118,2,0,0,0,財務會計,低
11245,0.26,0.99,5,184,5,0,0,0,人力資源,低
11246,0.72,0.62,3,243,2,1,0,0,人力資源,低
11247,0.83,0.93,3,247,2,0,0,0,人力資源,低
11248,0.55,0.4,3,158,3,0,0,0,人力資源,低
11249,0.77,0.74,5,243,2,0,0,0,技術員,低
11250,0.24,0.63,4,203,5,0,0,0,技術員,低
11251,0.8,0.96,3,161,3,0,0,0,技術員,低
11252,0.5,0.59,4,214,3,1,0,0,技術員,低
11253,0.66,0.59,4,179,3,0,0,0,技術員,低
11254,0.66,0.77,4,188,2,0,0,0,技術員,低
11255,0.66,0.81,3,174,3,0,0,0,技術員,低
11256,0.96,0.83,3,177,4,0,0,0,技術員,低
11257,0.75,0.94,5,194,4,0,0,0,技術員,低
11258,0.78,0.77,3,244,2,0,0,0,技術員,中
11259,0.57,0.82,4,269,2,0,0,0,技術員,中
11260,0.78,0.68,2,159,3,1,0,0,技術支援,中
11261,0.57,0.88,4,140,2,0,0,0,技術支援,中
11262,0.84,0.56,5,224,2,0,0,0,技術支援,中
11263,0.23,0.94,5,242,4,0,0,0,技術支援,中
11264,0.53,0.37,3,180,3,0,0,0,技術支援,中
11265,0.82,0.71,3,150,3,0,0,0,技術支援,中
11266,0.59,0.64,5,269,3,0,0,0,技術支援,中
11267,0.5,0.52,2,178,2,0,0,0,技術支援,中
11268,1,0.74,2,187,3,0,0,0,技術支援,中
11269,0.94,0.61,3,140,2,0,0,0,技術支援,中
11270,0.86,0.61,4,193,2,0,0,0,技術支援,高
11271,0.73,0.49,4,243,2,0,0,0,技術員,低
11272,0.49,0.94,3,144,3,1,0,0,技術員,中
11273,0.79,0.73,2,147,2,0,0,0,技術員,中
11274,0.83,0.5,6,165,3,0,0,0,經理,中
11275,0.85,0.67,3,176,2,0,0,0,資訊科技,中
11276,0.65,0.37,3,170,6,0,0,0,資訊科技,低
11277,0.94,0.65,4,213,2,1,0,0,資訊科技,低
11278,0.76,0.81,4,242,2,0,0,0,資訊科技,低
11279,0.77,0.54,4,139,3,1,0,0,資訊科技,低
11280,0.77,0.91,4,239,3,1,0,0,產品管理,低
11281,0.59,0.64,5,123,2,0,0,0,產品管理,低
11282,0.69,0.9,3,185,4,0,0,0,產品管理,低
11283,0.51,0.85,4,186,2,0,0,0,產品管理,低
11284,0.8,0.67,3,178,3,0,0,0,資訊科技,低
11285,0.98,0.7,3,153,10,0,0,0,經理,高
11286,0.69,0.72,4,185,10,1,0,0,經理,高
11287,0.14,0.76,4,142,10,0,0,0,經理,高
11288,0.95,0.9,4,221,10,1,0,0,經理,高
11289,0.53,0.61,3,148,10,0,0,0,經理,高
11290,0.64,0.52,5,258,10,1,0,0,經理,高
11291,0.51,0.73,4,229,3,0,0,0,業務,低
11292,0.36,0.73,2,111,2,0,0,0,業務,低
11293,0.62,0.97,2,271,3,0,0,0,業務,低
11294,0.98,0.58,4,133,3,0,0,0,業務,低
11295,0.53,0.7,4,223,3,0,0,0,業務,低
11296,0.8,0.95,4,272,2,0,0,0,業務,低
11297,0.73,0.77,3,233,3,0,0,0,業務,中
11298,0.82,0.8,3,162,3,0,0,0,業務,中
11299,0.62,0.75,5,165,4,0,0,0,業務,中
11300,0.87,0.48,5,242,3,0,0,0,業務,中
11301,0.43,0.65,4,124,2,0,0,0,業務,中
11302,0.57,0.6,2,163,3,0,0,0,業務,中
11303,0.91,0.77,3,144,3,0,0,0,業務,中
11304,0.75,0.59,5,149,4,0,0,0,業務,中
11305,0.76,0.8,5,217,2,0,0,0,業務,中
11306,0.85,0.49,4,139,2,0,0,0,業務,中
11307,0.56,0.67,3,270,2,0,0,0,業務,中
11308,0.86,0.84,3,177,3,0,0,0,業務,中
11309,0.21,0.43,5,175,2,1,0,0,業務,高
11310,0.94,0.59,3,151,2,0,0,0,業務,低
11311,0.98,0.74,3,185,3,0,0,0,業務,中
11312,0.42,0.45,3,227,3,0,0,0,業務,中
11313,0.98,0.89,4,218,2,0,0,0,業務,中
11314,1,0.93,5,167,3,0,0,0,業務,中
11315,0.95,0.52,3,183,2,1,0,0,業務,低
11316,0.95,0.5,4,259,3,0,0,0,業務,低
11317,0.68,0.53,3,138,2,1,0,0,業務,低
11318,0.64,0.38,5,122,4,0,0,0,業務,低
11319,0.24,0.62,6,225,6,0,0,0,業務,低
11320,0.37,0.72,3,121,2,0,0,0,業務,低
11321,0.67,0.4,4,274,3,0,0,0,業務,低
11322,0.86,0.89,4,153,4,0,0,0,業務,低
11323,0.43,0.38,3,119,2,0,0,0,業務,低
11324,0.67,0.67,4,141,2,1,0,0,業務,低
11325,0.92,0.6,4,161,3,0,0,0,資訊科技,低
11326,0.43,0.46,2,186,2,0,0,0,產品管理,低
11327,0.52,0.8,3,252,4,0,0,0,產品管理,低
11328,0.16,0.42,3,182,3,1,0,0,產品管理,低
11329,0.49,0.6,4,264,2,1,0,0,產品管理,低
11330,0.37,0.63,4,167,3,0,0,0,資訊科技,低
11331,0.98,0.68,5,171,3,0,0,0,經理,高
11332,0.33,0.97,5,130,4,0,0,0,經理,高
11333,0.14,0.79,5,271,4,0,0,0,經理,高
11334,0.54,0.79,5,249,3,1,0,0,經理,高
11335,0.63,0.48,4,180,4,0,0,0,經理,高
11336,0.55,0.69,4,220,3,1,0,0,經理,高
11337,0.84,0.53,3,210,4,1,0,0,行銷,中
11338,0.51,0.97,4,258,2,0,0,0,業務,中
11339,0.15,0.75,3,150,4,0,0,1,財務會計,中
11340,0.97,0.79,5,259,3,0,0,1,技術支援,中
11341,0.67,0.69,3,231,3,0,0,1,技術員,中
11342,0.48,0.67,4,220,3,0,0,1,經理,中
11343,0.69,0.58,4,149,3,0,0,1,行銷,中
11344,0.6,0.62,3,238,4,0,0,1,行銷,中
11345,0.82,0.71,2,209,5,0,0,1,行銷,中
11346,0.86,0.95,4,149,3,0,0,1,業務,中
11347,0.69,0.59,4,264,3,0,0,0,業務,中
11348,0.87,0.87,5,207,2,0,0,0,業務,高
11349,0.17,0.78,3,239,6,0,0,0,業務,低
11350,0.94,0.51,6,239,5,0,0,0,業務,中
11351,0.5,1,4,258,3,0,0,0,業務,中
11352,0.16,0.72,3,203,3,0,0,0,業務,中
11353,0.89,0.99,2,258,3,0,0,0,業務,中
11354,0.69,0.51,3,257,3,1,0,0,資訊科技,低
11355,0.5,0.51,5,134,3,0,0,0,產品管理,低
11356,0.16,0.46,6,240,2,0,0,0,產品管理,低
11357,0.75,0.99,2,237,5,1,0,0,產品管理,低
11358,0.64,0.66,5,157,2,0,0,0,產品管理,低
11359,0.78,0.43,4,275,3,0,0,0,資訊科技,低
11360,0.81,0.74,2,228,3,0,0,0,經理,高
11361,0.55,0.58,3,254,2,0,0,0,經理,高
11362,0.53,0.53,4,257,2,0,0,0,經理,高
11363,0.69,0.73,3,231,2,1,0,0,經理,高
11364,0.8,0.53,3,217,3,0,0,0,經理,高
11365,0.77,0.98,3,286,6,0,0,0,經理,高
11366,0.84,0.8,4,236,3,0,0,0,行銷,低
11367,0.64,0.55,4,215,2,0,0,0,業務,低
11368,0.78,0.57,4,157,3,0,0,0,財務會計,低
11369,0.67,0.7,3,149,3,0,0,0,技術支援,低
11370,0.81,0.77,3,221,2,0,0,0,技術員,低
11371,0.91,0.82,4,238,2,0,0,0,經理,低
11372,0.75,0.89,6,250,2,0,0,0,行銷,中
11373,0.78,0.96,3,202,4,1,0,0,行銷,中
11374,0.54,0.52,4,173,2,0,0,0,行銷,中
11375,0.77,0.71,5,250,3,1,0,0,業務,中
11376,0.89,0.63,4,270,3,1,0,0,業務,中
11377,0.16,0.98,3,232,5,0,0,0,業務,中
11378,0.77,0.99,4,260,3,0,0,0,業務,中
11379,0.69,0.48,5,232,4,0,0,0,業務,中
11380,0.61,0.81,4,134,3,0,0,0,業務,中
11381,0.59,0.81,4,189,3,0,0,0,業務,中
11382,0.58,0.8,4,113,3,0,0,0,資訊科技,中
11383,0.88,0.67,5,264,3,0,0,0,產品管理,中
11384,0.51,0.63,5,260,2,0,0,0,產品管理,高
11385,0.31,0.7,3,132,3,0,0,0,產品管理,低
11386,0.52,0.52,4,168,3,0,0,0,產品管理,中
11387,0.57,0.46,3,186,3,1,0,0,資訊科技,中
11388,0.5,0.77,3,267,2,0,0,0,經理,高
11389,0.74,0.63,3,180,3,0,0,0,經理,高
11390,0.74,0.77,3,211,3,0,0,0,經理,高
11391,0.82,0.51,2,268,2,0,0,0,經理,高
11392,0.74,0.71,3,206,3,0,0,0,經理,高
11393,0.2,0.59,6,113,3,0,0,0,經理,高
11394,0.63,0.48,4,179,3,0,0,0,行銷,低
11395,0.19,0.8,6,157,6,1,0,0,業務,低
11396,0.4,0.62,4,127,5,0,0,0,財務會計,低
11397,0.71,0.37,2,179,5,0,0,1,技術支援,低
11398,0.84,0.73,4,197,3,0,0,1,技術員,低
11399,0.59,0.84,4,251,4,1,0,1,經理,低
11400,0.57,0.85,4,250,3,1,0,1,行銷,低
11401,0.81,0.61,2,176,5,0,0,1,行銷,低
11402,0.8,0.7,4,246,3,0,0,1,行銷,低
11403,0.49,0.66,3,155,3,0,0,1,業務,低
11404,0.55,0.64,3,178,2,0,0,1,業務,低
11405,0.68,0.4,3,213,5,1,0,1,業務,低
11406,0.55,0.67,3,150,2,0,0,1,業務,低
11407,0.59,0.62,3,166,2,0,0,0,業務,低
11408,0.91,0.8,5,169,4,0,0,0,業務,低
11409,0.48,0.9,4,208,3,0,0,0,業務,低
11410,0.84,0.66,3,209,2,0,0,0,業務,低
11411,0.73,0.54,4,167,3,0,0,0,資訊科技,中
11412,0.28,0.59,6,281,3,0,0,0,產品管理,中
11413,0.77,0.65,3,156,4,0,0,0,產品管理,中
11414,0.67,0.65,3,265,3,0,0,0,產品管理,中
11415,0.5,0.53,3,142,3,1,0,0,產品管理,中
11416,0.32,0.47,3,143,4,0,0,0,資訊科技,中
11417,0.57,0.78,3,134,3,0,0,0,研發,中
11418,0.51,0.8,5,268,3,0,0,0,研發,中
11419,0.61,0.6,3,255,2,0,0,0,研發,中
11420,0.83,0.73,4,157,2,0,0,0,研發,中
11421,0.87,0.97,5,151,3,0,0,0,研發,中
11422,0.7,0.63,3,157,2,0,0,0,研發,中
11423,0.78,0.65,3,139,3,0,0,0,行銷,高
11424,0.71,0.53,4,196,2,1,0,0,業務,低
11425,0.68,0.99,3,159,2,0,0,0,財務會計,中
11426,0.75,0.53,4,224,4,1,0,0,技術支援,中
11427,0.7,0.53,3,215,7,1,0,0,技術員,中
11428,0.59,0.94,5,157,7,1,0,0,經理,中
11429,0.64,0.87,4,157,7,0,0,0,行銷,低
11430,0.61,0.88,5,146,7,1,0,0,行銷,低
11431,0.77,0.49,2,286,7,0,0,0,行銷,低
11432,0.51,0.64,3,203,3,0,0,0,業務,低
11433,0.49,0.49,3,168,7,0,0,0,業務,低
11434,0.77,0.75,3,170,7,0,0,0,業務,低
11435,0.31,0.86,3,266,7,0,0,0,業務,低
11436,0.54,0.76,3,183,3,0,0,0,業務,低
11437,0.56,0.66,4,264,3,0,0,0,業務,低
11438,0.65,0.77,4,205,3,0,0,0,業務,低
11439,0.49,0.36,2,192,3,0,0,0,業務,低
11440,0.82,0.79,3,176,3,0,0,0,技術員,低
11441,0.6,0.52,3,183,2,0,0,0,技術支援,低
11442,0.64,0.63,3,156,6,1,0,0,技術支援,低
11443,0.7,0.68,3,150,3,0,0,0,技術支援,低
11444,0.65,0.89,4,204,8,1,0,0,技術支援,低
11445,0.69,0.78,5,131,8,0,0,0,技術支援,低
11446,0.93,0.74,5,248,8,1,0,0,技術支援,低
11447,0.55,0.52,4,168,8,0,0,0,技術支援,低
11448,0.75,0.87,4,146,8,1,0,0,技術支援,低
11449,0.47,0.43,4,246,3,0,0,0,技術支援,低
11450,0.72,0.88,5,216,10,1,0,0,技術支援,中
11451,0.59,0.92,3,203,10,0,0,0,技術支援,中
11452,0.98,0.49,3,199,10,0,0,0,技術員,中
11453,0.39,0.52,2,102,8,0,0,0,技術員,中
11454,0.93,0.87,4,139,8,0,0,0,技術員,中
11455,0.71,0.97,5,208,8,1,0,0,經理,中
11456,0.49,0.54,4,215,4,0,0,0,資訊科技,中
11457,0.63,0.93,4,233,3,0,0,0,資訊科技,中
11458,0.45,0.64,3,169,10,0,0,0,資訊科技,中
11459,0.77,0.64,3,190,10,1,0,0,資訊科技,中
11460,0.77,0.63,4,236,7,0,0,0,資訊科技,中
11461,0.5,0.92,4,266,7,0,0,0,產品管理,中
11462,0.45,0.42,4,156,7,0,0,0,產品管理,高
11463,0.81,0.47,4,153,7,0,0,0,產品管理,低
11464,0.83,0.67,3,175,3,0,0,0,產品管理,中
11465,0.47,0.76,6,174,10,0,0,0,資訊科技,中
11466,0.25,0.89,4,154,10,0,0,0,經理,高
11467,0.89,0.55,5,251,10,0,0,0,經理,高
11468,0.97,0.57,3,164,10,0,0,0,經理,高
11469,0.6,0.65,2,225,10,0,0,0,經理,高
11470,0.67,0.72,2,134,10,0,0,0,經理,高
11471,0.89,0.77,3,144,3,0,0,0,經理,高
11472,0.6,0.91,5,211,3,0,0,0,業務,低
11473,0.64,0.79,4,139,3,0,0,0,業務,低
11474,0.57,0.66,3,268,3,0,0,0,業務,低
11475,0.56,0.98,5,171,3,1,0,0,業務,低
11476,0.6,0.9,4,260,2,0,0,0,業務,中
11477,0.17,0.66,6,224,3,0,0,0,業務,中
11478,0.74,0.49,4,233,3,0,0,0,業務,中
11479,0.44,0.41,3,125,7,0,0,0,業務,中
11480,0.51,0.89,4,233,7,0,0,0,業務,中
11481,0.86,0.57,3,162,7,0,0,0,業務,中
11482,0.96,0.48,4,198,7,0,0,0,業務,中
11483,0.87,0.82,4,198,7,0,0,0,業務,中
11484,0.58,0.79,3,243,3,1,0,0,業務,中
11485,0.24,0.56,4,281,7,0,0,0,業務,中
11486,0.42,0.8,4,259,7,1,0,0,業務,中
11487,0.65,0.94,4,184,7,0,0,0,業務,中
11488,0.73,0.92,6,189,3,1,0,0,業務,中
11489,0.63,0.6,4,258,3,0,0,0,業務,中
11490,0.95,0.48,4,225,3,0,0,0,業務,中
11491,0.52,0.83,5,145,3,0,0,0,業務,中
11492,0.96,0.55,3,164,3,0,0,0,業務,中
11493,0.66,0.51,4,254,2,0,0,0,業務,中
11494,0.98,0.44,4,154,6,1,0,0,業務,中
11495,0.56,0.79,5,248,3,0,0,0,業務,中
11496,0.97,0.54,3,154,8,1,0,0,業務,中
11497,0.72,0.92,3,242,8,0,0,0,業務,中
11498,0.74,0.78,4,194,8,0,0,0,業務,中
11499,0.2,0.6,5,261,8,0,0,0,業務,中
11500,0.73,0.56,3,245,8,0,0,0,業務,中
11501,0.76,0.79,3,247,3,0,0,0,業務,低
11502,0.65,0.54,4,147,10,0,0,0,業務,低
11503,0.66,0.5,3,139,10,1,0,0,業務,低
11504,0.96,0.97,6,137,10,0,0,0,業務,低
11505,0.57,0.55,4,177,8,0,0,0,業務,低
11506,0.61,0.82,4,184,8,0,0,0,資訊科技,低
11507,0.57,0.69,3,212,8,0,0,0,產品管理,低
11508,0.59,0.47,3,159,4,0,0,0,產品管理,低
11509,0.92,0.68,4,178,3,0,0,0,產品管理,低
11510,0.79,0.56,3,149,10,0,0,0,產品管理,低
11511,0.95,0.66,4,223,10,0,0,0,資訊科技,低
11512,0.24,0.81,6,263,7,0,0,0,經理,高
11513,0.49,0.52,4,161,7,0,0,0,經理,高
11514,0.49,0.68,3,192,7,0,0,0,經理,高
11515,0.97,0.51,5,215,7,0,0,0,經理,高
11516,0.55,0.78,4,261,3,0,0,0,經理,高
11517,0.76,0.56,5,222,10,0,0,0,經理,高
11518,0.53,0.99,3,223,10,0,0,0,行銷,低
11519,0.51,0.86,3,182,10,0,0,0,業務,低
11520,0.57,0.93,2,204,10,0,0,0,財務會計,低
11521,0.58,0.91,3,195,10,0,0,0,技術支援,低
11522,0.6,0.98,4,146,10,0,0,0,技術員,低
11523,0.65,0.74,4,233,4,1,0,0,經理,低
11524,0.91,0.75,2,147,3,0,0,0,行銷,低
11525,0.65,0.55,3,156,5,0,0,0,行銷,低
11526,0.18,0.49,3,240,2,1,0,0,行銷,低
11527,0.66,0.9,4,177,7,0,0,0,業務,低
11528,0.78,0.8,3,135,7,0,0,0,業務,中
11529,0.82,0.65,5,178,7,1,0,0,業務,中
11530,0.54,0.64,3,190,7,0,0,0,業務,中
11531,0.95,0.84,3,240,7,0,0,0,業務,中
11532,0.65,0.85,4,172,3,0,0,0,業務,中
11533,0.83,0.55,3,271,7,0,0,0,業務,中
11534,0.15,0.6,5,188,7,0,0,0,業務,中
11535,0.59,0.59,4,197,7,0,0,0,資訊科技,中
11536,0.99,0.94,5,151,3,0,0,0,產品管理,中
11537,0.76,0.72,3,263,3,0,0,0,產品管理,中
11538,0.64,0.67,2,223,3,0,0,0,產品管理,中
11539,0.95,0.75,4,151,3,0,0,0,產品管理,中
11540,0.53,0.66,3,191,3,0,0,0,資訊科技,高
11541,0.59,0.5,2,162,2,0,0,0,經理,高
11542,0.69,0.86,5,195,6,0,0,0,經理,高
11543,0.5,0.49,4,222,3,0,0,0,經理,高
11544,0.89,0.96,3,179,8,0,0,0,經理,高
11545,0.56,0.39,3,106,8,0,0,0,經理,高
11546,0.77,0.68,3,214,8,1,0,0,經理,高
11547,0.15,0.75,3,259,8,1,0,0,行銷,高
11548,0.88,0.58,3,145,8,0,0,0,業務,低
11549,0.89,0.86,4,153,3,0,0,0,財務會計,低
11550,0.65,0.52,2,117,10,1,0,0,技術支援,低
11551,0.58,0.99,3,207,10,0,0,0,技術員,低
11552,0.56,0.85,3,265,10,1,0,0,經理,低
11553,0.25,0.72,5,279,8,0,0,0,行銷,低
11554,0.87,0.89,4,225,8,0,0,0,行銷,低
11555,0.62,0.4,3,158,8,1,0,0,行銷,低
11556,0.72,0.75,4,211,4,0,0,0,業務,中
11557,0.49,0.94,4,175,3,0,0,0,業務,中
11558,0.57,0.91,4,224,10,0,0,0,業務,中
11559,0.63,0.65,3,190,10,0,0,0,業務,中
11560,0.91,0.63,5,240,7,0,0,0,業務,中
11561,0.7,0.68,5,225,7,0,0,0,業務,中
11562,0.66,0.95,5,192,7,0,0,0,業務,中
11563,0.77,0.48,5,262,7,0,0,0,資訊科技,中
11564,0.68,0.97,3,250,3,1,0,0,產品管理,中
11565,0.34,0.46,3,155,10,0,0,0,產品管理,中
11566,0.97,0.64,4,238,10,1,0,0,產品管理,中
11567,0.57,0.75,4,249,10,0,0,0,產品管理,中
11568,0.66,0.65,3,272,10,0,0,0,資訊科技,中
11569,0.68,0.67,4,162,10,0,0,0,經理,高
11570,0.49,0.78,4,254,10,0,0,0,經理,高
11571,0.72,0.66,4,184,3,0,0,0,經理,高
11572,0.77,0.89,4,269,10,0,0,0,經理,高
11573,0.77,0.73,3,201,10,0,0,0,經理,高
11574,0.59,0.73,4,247,10,0,0,0,經理,高
11575,0.41,0.67,6,221,10,0,0,0,行銷,中
11576,0.94,0.64,5,247,10,0,0,0,業務,中
11577,0.91,0.61,4,135,10,0,0,0,財務會計,中
11578,0.7,0.84,3,260,4,1,0,0,技術支援,中
11579,0.51,0.52,3,188,3,0,0,0,技術員,高
11580,0.22,0.7,4,159,5,0,0,0,經理,低
11581,0.69,0.65,3,153,2,0,0,0,行銷,中
11582,0.2,0.68,5,167,7,0,0,0,行銷,中
11583,0.9,0.85,3,158,7,0,0,0,行銷,中
11584,0.76,0.85,3,180,7,0,0,0,業務,中
11585,0.88,0.51,3,211,7,0,0,0,業務,中
11586,0.31,0.63,4,104,7,1,0,0,業務,中
11587,0.17,0.66,6,174,3,0,0,0,業務,中
11588,0.91,0.77,3,195,7,0,0,0,業務,中
11589,0.97,0.38,5,211,7,1,0,0,業務,中
11590,0.61,0.77,5,232,7,0,0,0,業務,中
11591,0.74,0.67,5,216,3,0,0,0,業務,低
11592,0.65,0.82,5,265,3,0,0,0,資訊科技,低
11593,0.87,0.73,5,184,3,0,0,0,產品管理,低
11594,0.56,0.71,5,244,3,0,0,0,產品管理,低
11595,0.78,0.69,4,202,3,0,0,0,產品管理,低
11596,0.73,0.57,3,146,2,0,0,0,產品管理,低
11597,0.66,0.78,4,161,6,0,0,0,資訊科技,低
11598,0.15,0.81,5,280,3,1,0,0,研發,高
11599,0.52,0.69,5,208,8,1,0,0,研發,低
11600,0.44,0.66,6,134,8,0,0,0,研發,高
11601,0.7,0.7,3,162,8,0,0,0,研發,高
11602,0.63,0.52,5,209,8,1,0,0,研發,低
11603,0.89,0.59,3,265,8,0,0,0,研發,低
11604,0.96,0.85,4,173,3,0,0,0,行銷,高
11605,0.98,0.99,4,261,10,1,0,0,業務,低
11606,0.62,0.82,3,204,10,0,0,0,財務會計,中
11607,0.62,0.73,3,144,10,1,0,0,技術支援,高
11608,0.69,0.43,5,113,8,0,0,0,技術員,中
11609,0.5,0.91,4,144,8,0,0,0,經理,中
11610,0.71,0.93,5,140,8,0,0,0,行銷,中
11611,0.5,0.68,3,245,4,0,0,0,行銷,中
11612,0.93,0.6,3,188,3,0,0,0,行銷,高
11613,0.95,0.77,5,199,10,1,0,0,業務,中
